merchant_id,official_name,alias,category
MERCH_SH_006_353,Zara India Digital,ZARA DIGITAL,Shopping
MERCH_SH_006_353,Zara India Digital,INDITEX ZARA DIGITAL,Shopping
MERCH_SH_007_354,H&M India,H&M,Shopping
MERCH_SH_007_354,H&M India,H&M RETAIL INDIA,Shopping
MERCH_SH_007_355,H&M India Retail,H&M RETAIL,Shopping
MERCH_SH_007_355,H&M India Retail,H&M RETAIL INDIA RETAIL,Shopping
MERCH_SH_007_356,H&M India Store,H&M STORE,Shopping
MERCH_SH_007_356,H&M India Store,H&M RETAIL INDIA STORE,Shopping
MERCH_SH_007_357,H&M India Fashion,H&M FASHION,Shopping
MERCH_SH_007_357,H&M India Fashion,H&M RETAIL INDIA FASHION,Shopping
MERCH_SH_007_358,H&M India Digital,H&M DIGITAL,Shopping
MERCH_SH_007_358,H&M India Digital,H&M RETAIL INDIA DIGITAL,Shopping
MERCH_SH_008_359,Ajio,AJIO,Shopping
MERCH_SH_008_359,Ajio,RELIANCE RETAIL AJIO,Shopping
MERCH_SH_008_360,Ajio Retail,AJIO RETAIL,Shopping
MERCH_SH_008_360,Ajio Retail,RELIANCE RETAIL AJIO RETAIL,Shopping
MERCH_SH_008_361,Ajio Store,AJIO STORE,Shopping
MERCH_SH_008_361,Ajio Store,RELIANCE RETAIL AJIO STORE,Shopping
MERCH_SH_008_362,Ajio Fashion,AJIO FASHION,Shopping
MERCH_SH_008_362,Ajio Fashion,RELIANCE RETAIL AJIO FASHION,Shopping
MERCH_SH_008_363,Ajio Digital,AJIO DIGITAL,Shopping
MERCH_SH_008_363,Ajio Digital,RELIANCE RETAIL AJIO DIGITAL,Shopping
MERCH_SH_009_364,Decathlon,DECATHLON,Shopping
MERCH_SH_009_364,Decathlon,DECATHLON SPORTS INDIA,Shopping
MERCH_SH_009_365,Decathlon Retail,DECATHLON RETAIL,Shopping
MERCH_SH_009_365,Decathlon Retail,DECATHLON SPORTS INDIA RETAIL,Shopping
MERCH_SH_009_366,Decathlon Store,DECATHLON STORE,Shopping
MERCH_SH_009_366,Decathlon Store,DECATHLON SPORTS INDIA STORE,Shopping
MERCH_SH_009_367,Decathlon Fashion,DECATHLON FASHION,Shopping
MERCH_SH_009_367,Decathlon Fashion,DECATHLON SPORTS INDIA FASHION,Shopping
MERCH_SH_009_368,Decathlon Digital,DECATHLON DIGITAL,Shopping
MERCH_SH_009_368,Decathlon Digital,DECATHLON SPORTS INDIA DIGITAL,Shopping
MERCH_SH_010_369,Croma,CROMA,Shopping
MERCH_SH_010_369,Croma,INFINITI RETAIL CROMA,Shopping
MERCH_SH_010_370,Croma Retail,CROMA RETAIL,Shopping
MERCH_SH_010_370,Croma Retail,INFINITI RETAIL CROMA RETAIL,Shopping
MERCH_SH_010_371,Croma Store,CROMA STORE,Shopping
MERCH_SH_010_371,Croma Store,INFINITI RETAIL CROMA STORE,Shopping
MERCH_SH_010_372,Croma Fashion,CROMA FASHION,Shopping
MERCH_SH_010_372,Croma Fashion,INFINITI RETAIL CROMA FASHION,Shopping
MERCH_SH_010_373,Croma Digital,CROMA DIGITAL,Shopping
MERCH_SH_010_373,Croma Digital,INFINITI RETAIL CROMA DIGITAL,Shopping
MERCH_SH_011_374,Vijay Sales,VIJAY SALES,Shopping
MERCH_SH_011_374,Vijay Sales,VIJAY SALES RETAIL,Shopping
MERCH_SH_011_375,Vijay Sales Retail,VIJAY SALES RETAIL,Shopping
MERCH_SH_011_375,Vijay Sales Retail,VIJAY SALES RETAIL RETAIL,Shopping
MERCH_SH_011_376,Vijay Sales Store,VIJAY SALES STORE,Shopping
MERCH_SH_011_376,Vijay Sales Store,VIJAY SALES RETAIL STORE,Shopping
MERCH_SH_011_377,Vijay Sales Fashion,VIJAY SALES FASHION,Shopping
MERCH_SH_011_377,Vijay Sales Fashion,VIJAY SALES RETAIL FASHION,Shopping
MERCH_SH_011_378,Vijay Sales Digital,VIJAY SALES DIGITAL,Shopping
MERCH_SH_011_378,Vijay Sales Digital,VIJAY SALES RETAIL DIGITAL,Shopping
MERCH_SH_012_379,Apple Store,APPLE STORE,Shopping
MERCH_SH_012_379,Apple Store,IMAGINE APPLE PREMIUM,Shopping
MERCH_SH_012_379,Apple Store,UNICORN APPLE,Shopping
MERCH_SH_012_380,Apple Store Retail,APPLE STORE RETAIL,Shopping
MERCH_SH_012_380,Apple Store Retail,IMAGINE APPLE PREMIUM RETAIL,Shopping
MERCH_SH_012_380,Apple Store Retail,UNICORN APPLE RETAIL,Shopping
MERCH_SH_012_381,Apple Store Store,APPLE STORE STORE,Shopping
MERCH_SH_012_381,Apple Store Store,IMAGINE APPLE PREMIUM STORE,Shopping
MERCH_SH_012_381,Apple Store Store,UNICORN APPLE STORE,Shopping
MERCH_SH_012_382,Apple Store Fashion,APPLE STORE FASHION,Shopping
MERCH_SH_012_382,Apple Store Fashion,IMAGINE APPLE PREMIUM FASHION,Shopping
MERCH_SH_012_382,Apple Store Fashion,UNICORN APPLE FASHION,Shopping
MERCH_SH_012_383,Apple Store Digital,APPLE STORE DIGITAL,Shopping
MERCH_SH_012_383,Apple Store Digital,IMAGINE APPLE PREMIUM DIGITAL,Shopping
MERCH_SH_012_383,Apple Store Digital,UNICORN APPLE DIGITAL,Shopping
MERCH_UT_000_384,BESCOM Electricity,BESCOM,Utilities
MERCH_UT_000_384,BESCOM Electricity,BANGALORE ELECTRICITY,Utilities
MERCH_UT_000_384,BESCOM Electricity,BESCOM BILL PAY,Utilities
MERCH_UT_000_385,BESCOM Electricity Bill,BESCOM BILL,Utilities
MERCH_UT_000_385,BESCOM Electricity Bill,BANGALORE ELECTRICITY BILL,Utilities
MERCH_UT_000_385,BESCOM Electricity Bill,BESCOM BILL PAY BILL,Utilities
MERCH_UT_000_386,BESCOM Electricity Utility,BESCOM UTILITY,Utilities
MERCH_UT_000_386,BESCOM Electricity Utility,BANGALORE ELECTRICITY UTILITY,Utilities
MERCH_UT_000_386,BESCOM Electricity Utility,BESCOM BILL PAY UTILITY,Utilities
MERCH_UT_001_387,MSEDCL Power,MSEDCL,Utilities
MERCH_UT_001_387,MSEDCL Power,MAHADISCOM,Utilities
MERCH_UT_001_387,MSEDCL Power,MAHARASHTRA ELECTRICITY,Utilities
MERCH_UT_001_388,MSEDCL Power Bill,MSEDCL BILL,Utilities
MERCH_UT_001_388,MSEDCL Power Bill,MAHADISCOM BILL,Utilities
MERCH_UT_001_388,MSEDCL Power Bill,MAHARASHTRA ELECTRICITY BILL,Utilities
MERCH_UT_001_389,MSEDCL Power Utility,MSEDCL UTILITY,Utilities
MERCH_UT_001_389,MSEDCL Power Utility,MAHADISCOM UTILITY,Utilities
MERCH_UT_001_389,MSEDCL Power Utility,MAHARASHTRA ELECTRICITY UTILITY,Utilities
MERCH_UT_002_390,Tata Power,TATA POWER,Utilities
MERCH_UT_002_390,Tata Power,TATA POWER DELHI,Utilities
MERCH_UT_002_391,Tata Power Bill,TATA POWER BILL,Utilities
MERCH_UT_002_391,Tata Power Bill,TATA POWER DELHI BILL,Utilities
MERCH_UT_002_392,Tata Power Utility,TATA POWER UTILITY,Utilities
MERCH_UT_002_392,Tata Power Utility,TATA POWER DELHI UTILITY,Utilities
MERCH_UT_003_393,Adani Electricity,ADANI ELECTRICITY,Utilities
MERCH_UT_003_393,Adani Electricity,ADANI POWER MUMBAI,Utilities
MERCH_UT_003_394,Adani Electricity Bill,ADANI ELECTRICITY BILL,Utilities
MERCH_UT_003_394,Adani Electricity Bill,ADANI POWER MUMBAI BILL,Utilities
MERCH_UT_003_395,Adani Electricity Utility,ADANI ELECTRICITY UTILITY,Utilities
MERCH_UT_003_395,Adani Electricity Utility,ADANI POWER MUMBAI UTILITY,Utilities
MERCH_UT_004_396,Airtel Broadband,AIRTEL BROADBAND,Utilities
MERCH_UT_004_396,Airtel Broadband,AIRTEL XSTREAM,Utilities
MERCH_UT_004_396,Airtel Broadband,BHARTI AIRTEL,Utilities
MERCH_UT_004_397,Airtel Broadband Bill,AIRTEL BROADBAND BILL,Utilities
MERCH_UT_004_397,Airtel Broadband Bill,AIRTEL XSTREAM BILL,Utilities
MERCH_UT_004_397,Airtel Broadband Bill,BHARTI AIRTEL BILL,Utilities
MERCH_UT_004_398,Airtel Broadband Utility,AIRTEL BROADBAND UTILITY,Utilities
MERCH_UT_004_398,Airtel Broadband Utility,AIRTEL XSTREAM UTILITY,Utilities
MERCH_UT_004_398,Airtel Broadband Utility,BHARTI AIRTEL UTILITY,Utilities
MERCH_UT_005_399,JioFiber,JIOFIBER,Utilities
MERCH_UT_005_399,JioFiber,RELIANCE JIO INFOCOMM,Utilities
MERCH_UT_005_399,JioFiber,JIO BROADBAND,Utilities
MERCH_UT_005_400,JioFiber Bill,JIOFIBER BILL,Utilities
MERCH_UT_005_400,JioFiber Bill,RELIANCE JIO INFOCOMM BILL,Utilities
MERCH_UT_005_400,JioFiber Bill,JIO BROADBAND BILL,Utilities
MERCH_UT_005_401,JioFiber Utility,JIOFIBER UTILITY,Utilities
MERCH_UT_005_401,JioFiber Utility,RELIANCE JIO INFOCOMM UTILITY,Utilities
MERCH_UT_005_401,JioFiber Utility,JIO BROADBAND UTILITY,Utilities
MERCH_UT_006_402,Vi Postpaid,VI POSTPAID,Utilities
MERCH_UT_006_402,Vi Postpaid,VODAFONE IDEA LTD,Utilities
MERCH_UT_006_403,Vi Postpaid Bill,VI POSTPAID BILL,Utilities
MERCH_UT_006_403,Vi Postpaid Bill,VODAFONE IDEA LTD BILL,Utilities
MERCH_UT_006_404,Vi Postpaid Utility,VI POSTPAID UTILITY,Utilities
MERCH_UT_006_404,Vi Postpaid Utility,VODAFONE IDEA LTD UTILITY,Utilities
MERCH_UT_007_405,Tata Play DTH,TATA PLAY,Utilities
MERCH_UT_007_405,Tata Play DTH,TATA SKY DTH,Utilities
MERCH_UT_007_406,Tata Play DTH Bill,TATA PLAY BILL,Utilities
MERCH_UT_007_406,Tata Play DTH Bill,TATA SKY DTH BILL,Utilities
MERCH_UT_007_407,Tata Play DTH Utility,TATA PLAY UTILITY,Utilities
MERCH_UT_007_407,Tata Play DTH Utility,TATA SKY DTH UTILITY,Utilities
MERCH_UT_008_408,Indane LPG Gas,INDANE GAS,Utilities
MERCH_UT_008_408,Indane LPG Gas,INDIAN OIL LPG,Utilities
MERCH_UT_008_409,Indane LPG Gas Bill,INDANE GAS BILL,Utilities
MERCH_UT_008_409,Indane LPG Gas Bill,INDIAN OIL LPG BILL,Utilities
MERCH_UT_008_410,Indane LPG Gas Utility,INDANE GAS UTILITY,Utilities
MERCH_UT_008_410,Indane LPG Gas Utility,INDIAN OIL LPG UTILITY,Utilities
MERCH_UT_009_411,HP Gas,HP GAS,Utilities
MERCH_UT_009_411,HP Gas,HINDUSTAN PETROLEUM LPG,Utilities
MERCH_UT_009_412,HP Gas Bill,HP GAS BILL,Utilities
MERCH_UT_009_412,HP Gas Bill,HINDUSTAN PETROLEUM LPG BILL,Utilities
MERCH_UT_009_413,HP Gas Utility,HP GAS UTILITY,Utilities
MERCH_UT_009_413,HP Gas Utility,HINDUSTAN PETROLEUM LPG UTILITY,Utilities
MERCH_IV_000_414,Zerodha,ZERODHA,Investments
MERCH_IV_000_414,Zerodha,ZERODHA BROKING,Investments
MERCH_IV_000_414,Zerodha,ZERODHA COIN,Investments
MERCH_IV_000_415,Zerodha Investments,ZERODHA INVESTMENTS,Investments
MERCH_IV_000_415,Zerodha Investments,ZERODHA BROKING INVESTMENTS,Investments
MERCH_IV_000_415,Zerodha Investments,ZERODHA COIN INVESTMENTS,Investments
MERCH_IV_000_416,Zerodha Capital,ZERODHA CAPITAL,Investments
MERCH_IV_000_416,Zerodha Capital,ZERODHA BROKING CAPITAL,Investments
MERCH_IV_000_416,Zerodha Capital,ZERODHA COIN CAPITAL,Investments
MERCH_IV_001_417,Groww,GROWW,Investments
MERCH_IV_001_417,Groww,NEXTBILLION TECHNOLOGY,Investments
MERCH_IV_001_417,Groww,GROWW SIP,Investments
MERCH_IV_001_418,Groww Investments,GROWW INVESTMENTS,Investments
MERCH_IV_001_418,Groww Investments,NEXTBILLION TECHNOLOGY INVESTMENTS,Investments
MERCH_IV_001_418,Groww Investments,GROWW SIP INVESTMENTS,Investments
MERCH_IV_001_419,Groww Capital,GROWW CAPITAL,Investments
MERCH_IV_001_419,Groww Capital,NEXTBILLION TECHNOLOGY CAPITAL,Investments
MERCH_IV_001_419,Groww Capital,GROWW SIP CAPITAL,Investments
MERCH_IV_002_420,Upstox,UPSTOX,Investments
MERCH_IV_002_420,Upstox,RKSV SECURITIES,Investments
MERCH_IV_002_421,Upstox Investments,UPSTOX INVESTMENTS,Investments
MERCH_IV_002_421,Upstox Investments,RKSV SECURITIES INVESTMENTS,Investments
MERCH_IV_002_422,Upstox Capital,UPSTOX CAPITAL,Investments
MERCH_IV_002_422,Upstox Capital,RKSV SECURITIES CAPITAL,Investments
MERCH_IV_003_423,Paytm Money,PAYTM MONEY,Investments
MERCH_IV_003_423,Paytm Money,PAYTM CAPITAL,Investments
MERCH_IV_003_424,Paytm Money Investments,PAYTM MONEY INVESTMENTS,Investments
MERCH_IV_003_424,Paytm Money Investments,PAYTM CAPITAL INVESTMENTS,Investments
MERCH_IV_003_425,Paytm Money Capital,PAYTM MONEY CAPITAL,Investments
MERCH_IV_003_425,Paytm Money Capital,PAYTM CAPITAL CAPITAL,Investments
MERCH_IV_004_426,ICICI Direct,ICICI DIRECT,Investments
MERCH_IV_004_426,ICICI Direct,ICICI SECURITIES,Investments
MERCH_IV_004_427,ICICI Direct Investments,ICICI DIRECT INVESTMENTS,Investments
MERCH_IV_004_427,ICICI Direct Investments,ICICI SECURITIES INVESTMENTS,Investments
MERCH_IV_004_428,ICICI Direct Capital,ICICI DIRECT CAPITAL,Investments
MERCH_IV_004_428,ICICI Direct Capital,ICICI SECURITIES CAPITAL,Investments
MERCH_IV_005_429,NPS Contribution,NPS TRUST,Investments
MERCH_IV_005_429,NPS Contribution,CRA NSDL NPS,Investments
MERCH_IV_005_429,NPS Contribution,NATIONAL PENSION SYSTEM,Investments
MERCH_IV_005_430,NPS Contribution Investments,NPS TRUST INVESTMENTS,Investments
MERCH_IV_005_430,NPS Contribution Investments,CRA NSDL NPS INVESTMENTS,Investments
MERCH_IV_005_430,NPS Contribution Investments,NATIONAL PENSION SYSTEM INVESTMENTS,Investments
MERCH_IV_005_431,NPS Contribution Capital,NPS TRUST CAPITAL,Investments
MERCH_IV_005_431,NPS Contribution Capital,CRA NSDL NPS CAPITAL,Investments
MERCH_IV_005_431,NPS Contribution Capital,NATIONAL PENSION SYSTEM CAPITAL,Investments
MERCH_IV_006_432,PPF Deposit,PPF DEPOSIT,Investments
MERCH_IV_006_432,PPF Deposit,PUBLIC PROVIDENT FUND,Investments
MERCH_IV_006_432,PPF Deposit,SBI PPF ACCOUNT,Investments
MERCH_IV_006_433,PPF Deposit Investments,PPF DEPOSIT INVESTMENTS,Investments
MERCH_IV_006_433,PPF Deposit Investments,PUBLIC PROVIDENT FUND INVESTMENTS,Investments
MERCH_IV_006_433,PPF Deposit Investments,SBI PPF ACCOUNT INVESTMENTS,Investments
MERCH_IV_006_434,PPF Deposit Capital,PPF DEPOSIT CAPITAL,Investments
MERCH_IV_006_434,PPF Deposit Capital,PUBLIC PROVIDENT FUND CAPITAL,Investments
MERCH_IV_006_434,PPF Deposit Capital,SBI PPF ACCOUNT CAPITAL,Investments
MERCH_VA_000_435,MakeMyTrip,MAKEMYTRIP,Vacation
MERCH_VA_000_435,MakeMyTrip,MMT INDIA,Vacation
MERCH_VA_000_435,MakeMyTrip,MAKEMYTRIP INDIA,Vacation
MERCH_VA_000_436,MakeMyTrip Travels,MAKEMYTRIP TRAVELS,Vacation
MERCH_VA_000_436,MakeMyTrip Travels,MMT INDIA TRAVELS,Vacation
MERCH_VA_000_436,MakeMyTrip Travels,MAKEMYTRIP INDIA TRAVELS,Vacation
MERCH_VA_000_437,MakeMyTrip Stays,MAKEMYTRIP STAYS,Vacation
MERCH_VA_000_437,MakeMyTrip Stays,MMT INDIA STAYS,Vacation
MERCH_VA_000_437,MakeMyTrip Stays,MAKEMYTRIP INDIA STAYS,Vacation
MERCH_VA_000_438,MakeMyTrip Holidays,MAKEMYTRIP HOLIDAYS,Vacation
MERCH_VA_000_438,MakeMyTrip Holidays,MMT INDIA HOLIDAYS,Vacation
MERCH_VA_000_438,MakeMyTrip Holidays,MAKEMYTRIP INDIA HOLIDAYS,Vacation
MERCH_VA_001_439,Goibibo,GOIBIBO,Vacation
MERCH_VA_001_439,Goibibo,IBIBO GROUP,Vacation
MERCH_VA_001_440,Goibibo Travels,GOIBIBO TRAVELS,Vacation
MERCH_VA_001_440,Goibibo Travels,IBIBO GROUP TRAVELS,Vacation
MERCH_VA_001_441,Goibibo Stays,GOIBIBO STAYS,Vacation
MERCH_VA_001_441,Goibibo Stays,IBIBO GROUP STAYS,Vacation
MERCH_VA_001_442,Goibibo Holidays,GOIBIBO HOLIDAYS,Vacation
MERCH_VA_001_442,Goibibo Holidays,IBIBO GROUP HOLIDAYS,Vacation
MERCH_VA_002_443,Booking.com,BOOKING.COM,Vacation
MERCH_VA_002_443,Booking.com,BOOKING.COM INDIA,Vacation
MERCH_VA_002_444,Booking.com Travels,BOOKING.COM TRAVELS,Vacation
MERCH_VA_002_444,Booking.com Travels,BOOKING.COM INDIA TRAVELS,Vacation
MERCH_VA_002_445,Booking.com Stays,BOOKING.COM STAYS,Vacation
MERCH_VA_002_445,Booking.com Stays,BOOKING.COM INDIA STAYS,Vacation
MERCH_VA_002_446,Booking.com Holidays,BOOKING.COM HOLIDAYS,Vacation
MERCH_VA_002_446,Booking.com Holidays,BOOKING.COM INDIA HOLIDAYS,Vacation
MERCH_VA_003_447,Airbnb India,AIRBNB,Vacation
MERCH_VA_003_447,Airbnb India,AIRBNB PAYMENTS,Vacation
MERCH_VA_003_448,Airbnb India Travels,AIRBNB TRAVELS,Vacation
MERCH_VA_003_448,Airbnb India Travels,AIRBNB PAYMENTS TRAVELS,Vacation
MERCH_VA_003_449,Airbnb India Stays,AIRBNB STAYS,Vacation
MERCH_VA_003_449,Airbnb India Stays,AIRBNB PAYMENTS STAYS,Vacation
MERCH_VA_003_450,Airbnb India Holidays,AIRBNB HOLIDAYS,Vacation
MERCH_VA_003_450,Airbnb India Holidays,AIRBNB PAYMENTS HOLIDAYS,Vacation
MERCH_VA_004_451,Taj Hotels,TAJ HOTELS,Vacation
MERCH_VA_004_451,Taj Hotels,INDIAN HOTELS CO LTD,Vacation
MERCH_VA_004_451,Taj Hotels,TAJ RESORTS,Vacation
MERCH_VA_004_452,Taj Hotels Travels,TAJ HOTELS TRAVELS,Vacation
MERCH_VA_004_452,Taj Hotels Travels,INDIAN HOTELS CO LTD TRAVELS,Vacation
MERCH_VA_004_452,Taj Hotels Travels,TAJ RESORTS TRAVELS,Vacation
MERCH_VA_004_453,Taj Hotels Stays,TAJ HOTELS STAYS,Vacation
MERCH_VA_004_453,Taj Hotels Stays,INDIAN HOTELS CO LTD STAYS,Vacation
MERCH_VA_004_453,Taj Hotels Stays,TAJ RESORTS STAYS,Vacation
MERCH_VA_004_454,Taj Hotels Holidays,TAJ HOTELS HOLIDAYS,Vacation
MERCH_VA_004_454,Taj Hotels Holidays,INDIAN HOTELS CO LTD HOLIDAYS,Vacation
MERCH_VA_004_454,Taj Hotels Holidays,TAJ RESORTS HOLIDAYS,Vacation
MERCH_VA_005_455,Oyo Rooms,OYO,Vacation
MERCH_VA_005_455,Oyo Rooms,OYO ROOMS,Vacation
MERCH_VA_005_455,Oyo Rooms,ORAVEL STAYS,Vacation
MERCH_VA_005_456,Oyo Rooms Travels,OYO TRAVELS,Vacation
MERCH_VA_005_456,Oyo Rooms Travels,OYO ROOMS TRAVELS,Vacation
MERCH_VA_005_456,Oyo Rooms Travels,ORAVEL STAYS TRAVELS,Vacation
MERCH_VA_005_457,Oyo Rooms Stays,OYO STAYS,Vacation
MERCH_VA_005_457,Oyo Rooms Stays,OYO ROOMS STAYS,Vacation
MERCH_VA_005_457,Oyo Rooms Stays,ORAVEL STAYS STAYS,Vacation
MERCH_VA_005_458,Oyo Rooms Holidays,OYO HOLIDAYS,Vacation
MERCH_VA_005_458,Oyo Rooms Holidays,OYO ROOMS HOLIDAYS,Vacation
MERCH_VA_005_458,Oyo Rooms Holidays,ORAVEL STAYS HOLIDAYS,Vacation
MERCH_GM_000_459,Urban Company,URBAN CLAP,Grooming
MERCH_GM_000_459,Urban Company,URBAN COMPANY,Grooming
MERCH_GM_000_459,Urban Company,URBANIC TECH,Grooming
MERCH_GM_000_460,Urban Company Salon,URBAN CLAP SALON,Grooming
MERCH_GM_000_460,Urban Company Salon,URBAN COMPANY SALON,Grooming
MERCH_GM_000_460,Urban Company Salon,URBANIC TECH SALON,Grooming
MERCH_GM_000_461,Urban Company Spa,URBAN CLAP SPA,Grooming
MERCH_GM_000_461,Urban Company Spa,URBAN COMPANY SPA,Grooming
MERCH_GM_000_461,Urban Company Spa,URBANIC TECH SPA,Grooming
MERCH_GM_000_462,Urban Company Care,URBAN CLAP CARE,Grooming
MERCH_GM_000_462,Urban Company Care,URBAN COMPANY CARE,Grooming
MERCH_GM_000_462,Urban Company Care,URBANIC TECH CARE,Grooming
MERCH_GM_001_463,Jawed Habib Salon,JAWED HABIB,Grooming
MERCH_GM_001_463,Jawed Habib Salon,JAWED HABIB HAIR & BEAUTY,Grooming
MERCH_GM_001_464,Jawed Habib Salon Salon,JAWED HABIB SALON,Grooming
MERCH_GM_001_464,Jawed Habib Salon Salon,JAWED HABIB HAIR & BEAUTY SALON,Grooming
MERCH_GM_001_465,Jawed Habib Salon Spa,JAWED HABIB SPA,Grooming
MERCH_GM_001_465,Jawed Habib Salon Spa,JAWED HABIB HAIR & BEAUTY SPA,Grooming
MERCH_GM_001_466,Jawed Habib Salon Care,JAWED HABIB CARE,Grooming
MERCH_GM_001_466,Jawed Habib Salon Care,JAWED HABIB HAIR & BEAUTY CARE,Grooming
MERCH_GM_002_467,Naturals Salon,NATURALS SALON,Grooming
MERCH_GM_002_467,Naturals Salon,NATURALS BEAUTY CARE,Grooming
MERCH_GM_002_468,Naturals Salon Salon,NATURALS SALON SALON,Grooming
MERCH_GM_002_468,Naturals Salon Salon,NATURALS BEAUTY CARE SALON,Grooming
MERCH_GM_002_469,Naturals Salon Spa,NATURALS SALON SPA,Grooming
MERCH_GM_002_469,Naturals Salon Spa,NATURALS BEAUTY CARE SPA,Grooming
MERCH_GM_002_470,Naturals Salon Care,NATURALS SALON CARE,Grooming
MERCH_GM_002_470,Naturals Salon Care,NATURALS BEAUTY CARE CARE,Grooming
MERCH_GM_003_471,Bodycraft Salon,BODYCRAFT,Grooming
MERCH_GM_003_471,Bodycraft Salon,BODYCRAFT SALON & SPA,Grooming
MERCH_GM_003_472,Bodycraft Salon Salon,BODYCRAFT SALON,Grooming
MERCH_GM_003_472,Bodycraft Salon Salon,BODYCRAFT SALON & SPA SALON,Grooming
MERCH_GM_003_473,Bodycraft Salon Spa,BODYCRAFT SPA,Grooming
MERCH_GM_003_473,Bodycraft Salon Spa,BODYCRAFT SALON & SPA SPA,Grooming
MERCH_GM_003_474,Bodycraft Salon Care,BODYCRAFT CARE,Grooming
MERCH_GM_003_474,Bodycraft Salon Care,BODYCRAFT SALON & SPA CARE,Grooming
MERCH_GM_004_475,Beardo,BEARDO,Grooming
MERCH_GM_004_475,Beardo,ZED BLACK BEARDO,Grooming
MERCH_GM_004_476,Beardo Salon,BEARDO SALON,Grooming
MERCH_GM_004_476,Beardo Salon,ZED BLACK BEARDO SALON,Grooming
MERCH_GM_004_477,Beardo Spa,BEARDO SPA,Grooming
MERCH_GM_004_477,Beardo Spa,ZED BLACK BEARDO SPA,Grooming
MERCH_GM_004_478,Beardo Care,BEARDO CARE,Grooming
MERCH_GM_004_478,Beardo Care,ZED BLACK BEARDO CARE,Grooming
MERCH_GM_005_479,Kama Ayurveda,KAMA AYURVEDA,Grooming
MERCH_GM_005_479,Kama Ayurveda,KAMA AYURVEDA RETAIL,Grooming
MERCH_GM_005_480,Kama Ayurveda Salon,KAMA AYURVEDA SALON,Grooming
MERCH_GM_005_480,Kama Ayurveda Salon,KAMA AYURVEDA RETAIL SALON,Grooming
MERCH_GM_005_481,Kama Ayurveda Spa,KAMA AYURVEDA SPA,Grooming
MERCH_GM_005_481,Kama Ayurveda Spa,KAMA AYURVEDA RETAIL SPA,Grooming
MERCH_GM_005_482,Kama Ayurveda Care,KAMA AYURVEDA CARE,Grooming
MERCH_GM_005_482,Kama Ayurveda Care,KAMA AYURVEDA RETAIL CARE,Grooming
MERCH_MS_000_483,Local ATM Cash Withdrawal,ATM CASH,Miscellaneous
MERCH_MS_000_483,Local ATM Cash Withdrawal,SBI ATM,Miscellaneous
MERCH_MS_000_483,Local ATM Cash Withdrawal,HDFC BANK ATM,Miscellaneous
MERCH_MS_000_483,Local ATM Cash Withdrawal,ICICI ATM CASH,Miscellaneous
MERCH_MS_000_484,Local ATM Cash Withdrawal Services,ATM CASH SERVICES,Miscellaneous
MERCH_MS_000_484,Local ATM Cash Withdrawal Services,SBI ATM SERVICES,Miscellaneous
MERCH_MS_000_484,Local ATM Cash Withdrawal Services,HDFC BANK ATM SERVICES,Miscellaneous
MERCH_MS_000_484,Local ATM Cash Withdrawal Services,ICICI ATM CASH SERVICES,Miscellaneous
MERCH_MS_000_485,Local ATM Cash Withdrawal Direct,ATM CASH DIRECT,Miscellaneous
MERCH_MS_000_485,Local ATM Cash Withdrawal Direct,SBI ATM DIRECT,Miscellaneous
MERCH_MS_000_485,Local ATM Cash Withdrawal Direct,HDFC BANK ATM DIRECT,Miscellaneous
MERCH_MS_000_485,Local ATM Cash Withdrawal Direct,ICICI ATM CASH DIRECT,Miscellaneous
MERCH_MS_001_486,India Post,INDIA POST,Miscellaneous
MERCH_MS_001_486,India Post,SPEED POST,Miscellaneous
MERCH_MS_001_486,India Post,POST OFFICE PAY,Miscellaneous
MERCH_MS_001_487,India Post Services,INDIA POST SERVICES,Miscellaneous
MERCH_MS_001_487,India Post Services,SPEED POST SERVICES,Miscellaneous
MERCH_MS_001_487,India Post Services,POST OFFICE PAY SERVICES,Miscellaneous
MERCH_MS_001_488,India Post Direct,INDIA POST DIRECT,Miscellaneous
MERCH_MS_001_488,India Post Direct,SPEED POST DIRECT,Miscellaneous
MERCH_MS_001_488,India Post Direct,POST OFFICE PAY DIRECT,Miscellaneous
MERCH_MS_002_489,DTDC Express,DTDC,Miscellaneous
MERCH_MS_002_489,DTDC Express,DTDC COURIER,Miscellaneous
MERCH_MS_002_489,DTDC Express,DTDC EXPRESS LTD,Miscellaneous
MERCH_MS_002_490,DTDC Express Services,DTDC SERVICES,Miscellaneous
MERCH_MS_002_490,DTDC Express Services,DTDC COURIER SERVICES,Miscellaneous
MERCH_MS_002_490,DTDC Express Services,DTDC EXPRESS LTD SERVICES,Miscellaneous
MERCH_MS_002_491,DTDC Express Direct,DTDC DIRECT,Miscellaneous
MERCH_MS_002_491,DTDC Express Direct,DTDC COURIER DIRECT,Miscellaneous
MERCH_MS_002_491,DTDC Express Direct,DTDC EXPRESS LTD DIRECT,Miscellaneous
MERCH_MS_003_492,BlueDart,BLUEDART,Miscellaneous
MERCH_MS_003_492,BlueDart,BLUE DART EXPRESS,Miscellaneous
MERCH_MS_003_493,BlueDart Services,BLUEDART SERVICES,Miscellaneous
MERCH_MS_003_493,BlueDart Services,BLUE DART EXPRESS SERVICES,Miscellaneous
MERCH_MS_003_494,BlueDart Direct,BLUEDART DIRECT,Miscellaneous
